Options:
Model:                           MultiState
Tree File Name:                  data/ultimate_M_done.bttrees
Data File Name:                  data/ultimate_M_done.btdata
Log File Name:                   output/ultimate_M_done-pisemp-3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3000850356
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   output/ultimate_M_done-pisemp-3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           Empirical: (0.044444,0.200000,0.333333,0.222222,0.200000)
Character Symbols:               A,B,C,D,E
Using a covarion model:          False
Normalise Q Matrix:              True
Restrictions:
    qAB                          RJ MCMC
    qAC                          RJ MCMC
    qAD                          RJ MCMC
    qAE                          RJ MCMC
    qBA                          RJ MCMC
    qBC                          RJ MCMC
    qBD                          RJ MCMC
    qBE                          RJ MCMC
    qCA                          RJ MCMC
    qCB                          RJ MCMC
    qCD                          RJ MCMC
    qCE                          RJ MCMC
    qDA                          RJ MCMC
    qDB                          RJ MCMC
    qDC                          RJ MCMC
    qDE                          RJ MCMC
    qEA                          RJ MCMC
    qEB                          RJ MCMC
    qEC                          RJ MCMC
    qED                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       45
     Sites:                      1
     States:                     5
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	qAB	qAC	qAD	qAE	qBA	qBC	qBD	qBE	qCA	qCB	qCD	qCE	qDA	qDB	qDC	qDE	qEA	qEB	qEC	qED	Root P(A)	Root P(B)	Root P(C)	Root P(D)	Root P(E)	
8446000	-49.720279	55	0.000369	1	10	'Z Z 0 Z Z Z 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.000000	0.000000	2.225275	0.000000	0.000000	0.000000	2.225275	0.000000	2.225275	2.225275	2.225275	0.000000	2.225275	2.225275	2.225275	2.225275	0.000000	0.000000	2.225275	0.000000	0.050986	0.050940	0.244394	0.292726	0.360954	
8447000	-48.378040	896	0.000369	1	7	'0 0 0 Z Z 0 0 Z 0 0 0 0 0 Z 0 0 Z Z 0 Z 	1.779438	1.779438	1.779438	0.000000	0.000000	1.779438	1.779438	0.000000	1.779438	1.779438	1.779438	1.779438	1.779438	0.000000	1.779438	1.779438	0.000000	0.000000	1.779438	0.000000	0.064120	0.277074	0.359941	0.192733	0.106133	
8448000	-47.951372	325	0.000369	1	11	'Z Z Z Z Z 0 0 Z 0 0 0 Z 0 Z 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	2.165775	2.165775	0.000000	2.165775	2.165775	2.165775	0.000000	2.165775	0.000000	2.165775	2.165775	0.000000	0.000000	2.165775	0.000000	0.000000	0.213172	0.303055	0.234325	0.249448	
8449000	-49.840414	36	0.000369	1	5	'0 0 Z 0 0 0 0 Z 0 0 Z 0 0 Z 0 Z 0 0 0 0 	1.835902	1.835902	0.000000	1.835902	1.835902	1.835902	1.835902	0.000000	1.835902	1.835902	0.000000	1.835902	1.835902	0.000000	1.835902	0.000000	1.835902	1.835902	1.835902	1.835902	0.046536	0.199464	0.339357	0.196639	0.218004	
8450000	-50.804035	376	0.000369	1	11	'Z Z Z Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	2.556818	2.556818	2.556818	0.000000	2.556818	2.556818	0.000000	2.556818	0.000000	0.000000	2.556818	0.000000	2.556818	2.556818	0.000000	0.000000	0.000000	0.251875	0.299969	0.313286	0.134870	
8451000	-52.793924	696	0.000369	1	8	'0 Z Z Z Z 0 0 0 0 0 Z Z 0 Z 0 0 Z 0 0 0 	1.919431	0.000000	0.000000	0.000000	0.000000	1.919431	1.919431	1.919431	1.919431	1.919431	0.000000	0.000000	1.919431	0.000000	1.919431	1.919431	0.000000	1.919431	1.919431	1.919431	0.033905	0.252191	0.188996	0.263997	0.260911	
8452000	-50.524029	931	0.000369	1	5	'0 Z 0 Z Z 0 Z 0 0 0 0 0 0 Z 0 0 0 0 0 0 	1.572205	0.000000	1.572205	0.000000	0.000000	1.572205	0.000000	1.572205	1.572205	1.572205	1.572205	1.572205	1.572205	0.000000	1.572205	1.572205	1.572205	1.572205	1.572205	1.572205	0.031743	0.153766	0.351961	0.244687	0.217843	
8453000	-49.686801	721	0.000369	1	5	'0 0 Z Z Z 0 0 0 0 0 0 0 Z 0 0 0 0 Z 0 0 	1.470588	1.470588	0.000000	0.000000	0.000000	1.470588	1.470588	1.470588	1.470588	1.470588	1.470588	1.470588	0.000000	1.470588	1.470588	1.470588	1.470588	0.000000	1.470588	1.470588	0.031311	0.216438	0.353516	0.220735	0.178000	
8454000	-49.465448	989	0.000369	1	6	'0 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 0 Z 0 0 0 Z 	1.859504	1.859504	0.000000	1.859504	1.859504	1.859504	0.000000	1.859504	1.859504	1.859504	1.859504	0.000000	0.000000	1.859504	1.859504	0.000000	1.859504	1.859504	1.859504	0.000000	0.048094	0.205644	0.296280	0.212101	0.237881	
8455000	-49.242094	513	0.000369	1	6	'Z 0 Z Z 0 0 0 0 0 0 0 0 0 Z 0 Z Z 0 0 0 	0.000000	1.582031	0.000000	0.000000	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	0.000000	1.582031	0.000000	0.000000	1.582031	1.582031	1.582031	0.022540	0.246657	0.375494	0.117800	0.237509	
8456000	-53.928814	608	0.000369	1	9	'0 0 Z 0 0 Z Z 0 0 0 0 Z Z Z 0 Z Z 0 Z 0 	2.528090	2.528090	0.000000	2.528090	2.528090	0.000000	0.000000	2.528090	2.528090	2.528090	2.528090	0.000000	0.000000	0.000000	2.528090	0.000000	0.000000	2.528090	0.000000	2.528090	0.050798	0.079123	0.389499	0.281585	0.198996	
8457000	-50.526316	595	0.000369	1	7	'0 Z 0 Z 0 0 0 0 0 0 0 0 Z Z 0 Z Z Z 0 0 	1.705981	0.000000	1.705981	0.000000	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	0.000000	0.000000	1.705981	0.000000	0.000000	0.000000	1.705981	1.705981	0.058489	0.255445	0.386607	0.130021	0.169437	
8458000	-49.994336	356	0.000369	1	10	'Z 0 Z 0 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z 0 Z 	0.000000	2.272727	0.000000	2.272727	2.272727	2.272727	2.272727	0.000000	2.272727	2.272727	2.272727	0.000000	0.000000	0.000000	2.272727	0.000000	0.000000	0.000000	2.272727	0.000000	0.129559	0.049354	0.071373	0.010817	0.738896	
8459000	-50.182001	282	0.000369	1	9	'Z Z Z 0 0 0 0 Z 0 0 0 Z Z 0 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	1.962209	1.962209	1.962209	1.962209	0.000000	1.962209	1.962209	1.962209	0.000000	0.000000	1.962209	1.962209	0.000000	0.000000	1.962209	1.962209	0.000000	0.048823	0.025111	0.038754	0.011872	0.875441	
8460000	-50.844926	433	0.000369	1	8	'0 0 Z Z 0 0 Z 0 0 0 0 Z 0 0 Z Z 0 Z 0 Z 	2.354651	2.354651	0.000000	0.000000	2.354651	2.354651	0.000000	2.354651	2.354651	2.354651	2.354651	0.000000	2.354651	2.354651	0.000000	0.000000	2.354651	0.000000	2.354651	0.000000	0.043612	0.239200	0.300390	0.183676	0.233122	
8461000	-49.246764	197	0.000369	1	9	'Z Z Z Z 0 0 0 0 0 0 0 0 Z Z 0 Z Z Z 0 0 	0.000000	0.000000	0.000000	0.000000	1.762402	1.762402	1.762402	1.762402	1.762402	1.762402	1.762402	1.762402	0.000000	0.000000	1.762402	0.000000	0.000000	0.000000	1.762402	1.762402	0.000000	0.293408	0.427131	0.116045	0.163416	
8462000	-49.876777	358	0.000369	1	7	'0 Z 0 Z Z 0 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 0 	1.756288	0.000000	1.756288	0.000000	0.000000	1.756288	1.756288	0.000000	1.756288	1.756288	1.756288	0.000000	1.756288	1.756288	1.756288	1.756288	0.000000	0.000000	1.756288	1.756288	0.035606	0.138843	0.239658	0.261771	0.324123	
8463000	-52.999057	34	0.000369	1	11	'0 Z Z 0 Z 0 Z 0 0 0 Z Z Z Z 0 0 Z Z Z 0 	2.710843	0.000000	0.000000	2.710843	0.000000	2.710843	0.000000	2.710843	2.710843	2.710843	0.000000	0.000000	0.000000	0.000000	2.710843	2.710843	0.000000	0.000000	0.000000	2.710843	0.071493	0.252224	0.168208	0.305698	0.202377	
8464000	-48.521896	430	0.000369	1	8	'0 Z Z Z 0 0 Z 0 0 0 0 0 0 0 0 Z Z Z 0 Z 	1.845943	0.000000	0.000000	0.000000	1.845943	1.845943	0.000000	1.845943	1.845943	1.845943	1.845943	1.845943	1.845943	1.845943	1.845943	0.000000	0.000000	0.000000	1.845943	0.000000	0.005959	0.153853	0.389326	0.356864	0.093998	
8465000	-50.090374	427	0.000369	1	8	'Z Z 0 Z Z Z 0 0 0 0 0 0 Z 0 0 Z 0 Z 0 0 	0.000000	0.000000	1.801601	0.000000	0.000000	0.000000	1.801601	1.801601	1.801601	1.801601	1.801601	1.801601	0.000000	1.801601	1.801601	0.000000	1.801601	0.000000	1.801601	1.801601	0.021300	0.143309	0.382145	0.183435	0.269811	
8466000	-50.232532	804	0.000369	1	9	'0 Z 0 Z 0 0 Z 0 0 0 Z 0 Z Z 0 Z Z Z 0 0 	2.138332	0.000000	2.138332	0.000000	2.138332	2.138332	0.000000	2.138332	2.138332	2.138332	0.000000	2.138332	0.000000	0.000000	2.138332	0.000000	0.000000	0.000000	2.138332	2.138332	0.068664	0.213691	0.316553	0.206757	0.194335	
8467000	-50.801659	629	0.000264	1	4	'0 0 0 0 0 0 0 Z 0 0 0 Z Z 0 0 0 0 0 0 Z 	1.676325	1.676325	1.676325	1.676325	1.676325	1.676325	1.676325	0.000000	1.676325	1.676325	1.676325	0.000000	0.000000	1.676325	1.676325	1.676325	1.676325	1.676325	1.676325	0.000000	0.071763	0.094782	0.156321	0.287222	0.389913	
8468000	-50.384652	101	0.000264	1	8	'Z 0 0 0 Z 0 0 Z 0 0 Z 0 0 Z 0 0 Z Z 0 Z 	0.000000	2.049595	2.049595	2.049595	0.000000	2.049595	2.049595	0.000000	2.049595	2.049595	0.000000	2.049595	2.049595	0.000000	2.049595	2.049595	0.000000	0.000000	2.049595	0.000000	0.052835	0.408898	0.212661	0.312913	0.012694	
8469000	-49.472328	1	0.000264	1	8	'Z Z Z 0 0 Z 0 Z 0 0 0 0 0 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	2.047523	2.047523	0.000000	2.047523	0.000000	2.047523	2.047523	2.047523	2.047523	2.047523	2.047523	2.047523	0.000000	2.047523	0.000000	2.047523	0.000000	0.001644	0.014118	0.506382	0.224037	0.253819	
8470000	-49.521811	921	0.000264	1	7	'Z 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 0 Z 0 Z 0 Z 	0.000000	1.875000	0.000000	1.875000	1.875000	0.000000	1.875000	1.875000	1.875000	1.875000	1.875000	1.875000	0.000000	1.875000	1.875000	0.000000	1.875000	0.000000	1.875000	0.000000	0.030014	0.136225	0.461039	0.249277	0.123445	
8471000	-48.434155	672	0.000264	1	7	'Z Z Z Z 0 0 0 0 0 0 0 0 Z 0 0 Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	1.610979	1.610979	1.610979	1.610979	1.610979	1.610979	1.610979	1.610979	0.000000	1.610979	1.610979	0.000000	1.610979	0.000000	1.610979	1.610979	0.000000	0.243090	0.387681	0.154451	0.214778	
8472000	-47.686372	687	0.000264	1	10	'0 Z 0 Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 Z 	2.338337	0.000000	2.338337	0.000000	2.338337	2.338337	2.338337	0.000000	2.338337	2.338337	0.000000	2.338337	0.000000	0.000000	2.338337	0.000000	0.000000	0.000000	2.338337	0.000000	0.079141	0.316074	0.309070	0.247223	0.048492	
8473000	-48.606052	626	0.000264	1	8	'Z Z Z 0 Z 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z 	0.000000	0.000000	0.000000	1.732250	0.000000	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	0.000000	0.000000	0.000000	1.732250	0.000000	0.000167	0.216084	0.400808	0.343753	0.039188	
8474000	-50.604221	989	0.000264	1	7	'0 Z 0 0 0 Z 0 0 0 0 0 0 Z Z 0 Z Z Z 0 0 	1.892523	0.000000	1.892523	1.892523	1.892523	0.000000	1.892523	1.892523	1.892523	1.892523	1.892523	1.892523	0.000000	0.000000	1.892523	0.000000	0.000000	0.000000	1.892523	1.892523	0.052915	0.164814	0.470810	0.103179	0.208281	
8475000	-49.598201	910	0.000264	1	4	'Z 0 Z 0 0 0 0 Z 0 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	1.600791	0.000000	1.600791	1.600791	1.600791	1.600791	0.000000	1.600791	1.600791	0.000000	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	0.015847	0.133008	0.144687	0.415394	0.291063	
8476000	-51.436417	509	0.000264	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z 0 0 0 0 Z 0 0 0 0 	1.856095	0.000000	0.000000	1.856095	0.000000	0.000000	1.856095	1.856095	1.856095	1.856095	0.000000	1.856095	1.856095	1.856095	1.856095	0.000000	1.856095	1.856095	1.856095	1.856095	0.064301	0.124929	0.270913	0.260124	0.279732	
8477000	-48.722358	355	0.000264	1	5	'0 Z 0 0 Z Z 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 	1.716102	0.000000	1.716102	1.716102	0.000000	0.000000	1.716102	1.716102	1.716102	1.716102	1.716102	1.716102	1.716102	1.716102	1.716102	1.716102	1.716102	0.000000	1.716102	0.000000	0.036492	0.078931	0.462718	0.316107	0.105752	
8478000	-48.302674	792	0.000264	1	11	'Z Z 0 Z Z 0 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 Z 	0.000000	0.000000	2.165775	0.000000	0.000000	2.165775	2.165775	0.000000	2.165775	2.165775	2.165775	0.000000	0.000000	0.000000	2.165775	2.165775	0.000000	0.000000	2.165775	0.000000	0.014567	0.204294	0.358587	0.224814	0.197738	
8479000	-53.450127	260	0.000264	1	7	'Z 0 Z 0 Z 0 Z 0 0 0 0 0 0 Z Z 0 0 Z 0 0 	0.000000	1.897844	0.000000	1.897844	0.000000	1.897844	0.000000	1.897844	1.897844	1.897844	1.897844	1.897844	1.897844	0.000000	0.000000	1.897844	1.897844	0.000000	1.897844	1.897844	0.055627	0.299096	0.453295	0.020717	0.171265	
8480000	-47.802953	146	0.000264	1	9	'Z 0 0 0 Z 0 Z 0 0 0 0 Z 0 Z 0 Z Z Z 0 Z 	0.000000	2.240044	2.240044	2.240044	0.000000	2.240044	0.000000	2.240044	2.240044	2.240044	2.240044	0.000000	2.240044	0.000000	2.240044	0.000000	0.000000	0.000000	2.240044	0.000000	0.075743	0.285877	0.328768	0.088663	0.220948	
8481000	-49.423719	484	0.000264	1	7	'0 0 0 Z 0 0 Z 0 0 0 0 Z 0 Z 0 Z Z 0 0 Z 	2.018943	2.018943	2.018943	0.000000	2.018943	2.018943	0.000000	2.018943	2.018943	2.018943	2.018943	0.000000	2.018943	0.000000	2.018943	0.000000	0.000000	2.018943	2.018943	0.000000	0.036517	0.297287	0.216649	0.049783	0.399764	
8482000	-47.757971	870	0.000264	1	9	'0 Z Z 0 Z 0 0 0 0 0 0 Z Z Z 0 0 Z Z 0 Z 	1.962209	0.000000	0.000000	1.962209	0.000000	1.962209	1.962209	1.962209	1.962209	1.962209	1.962209	0.000000	0.000000	0.000000	1.962209	1.962209	0.000000	0.000000	1.962209	0.000000	0.045207	0.256754	0.401557	0.174328	0.122153	
8483000	-50.679635	119	0.000264	1	9	'0 Z 0 0 0 Z Z 0 0 0 0 0 Z Z 0 Z Z Z 0 Z 	2.275281	0.000000	2.275281	2.275281	2.275281	0.000000	0.000000	2.275281	2.275281	2.275281	2.275281	2.275281	0.000000	0.000000	2.275281	0.000000	0.000000	0.000000	2.275281	0.000000	0.048029	0.023282	0.436359	0.308652	0.183678	
8484000	-51.486089	844	0.000264	1	3	'0 0 0 0 0 0 Z 0 0 0 0 Z 0 0 0 0 0 0 0 Z 	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	0.000000	1.661198	1.661198	1.661198	1.661198	0.000000	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	0.000000	0.057187	0.131596	0.310058	0.322122	0.179036	
8485000	-49.596366	521	0.000264	1	9	'Z Z Z Z Z 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	1.876738	1.876738	1.876738	1.876738	1.876738	1.876738	1.876738	1.876738	0.000000	1.876738	0.000000	1.876738	0.000000	1.876738	0.000000	0.000000	0.339870	0.442192	0.118312	0.099627	
8486000	-51.692486	654	0.000197	1	7	'0 Z Z 0 0 0 0 Z 0 0 Z 0 Z 0 0 0 Z 0 0 Z 	1.800000	0.000000	0.000000	1.800000	1.800000	1.800000	1.800000	0.000000	1.800000	1.800000	0.000000	1.800000	0.000000	1.800000	1.800000	1.800000	0.000000	1.800000	1.800000	0.000000	0.014341	0.245551	0.065238	0.642515	0.032354	
8487000	-50.765425	568	0.000197	1	8	'Z 0 Z 0 0 0 0 0 0 0 Z Z 0 Z 0 Z 0 Z 0 Z 	0.000000	2.354651	0.000000	2.354651	2.354651	2.354651	2.354651	2.354651	2.354651	2.354651	0.000000	0.000000	2.354651	0.000000	2.354651	0.000000	2.354651	0.000000	2.354651	0.000000	0.005055	0.692552	0.159982	0.119925	0.022486	
8488000	-50.719351	334	0.000197	1	10	'0 Z Z Z Z Z 0 Z 0 0 Z 0 Z 0 0 Z 0 0 0 Z 	2.295918	0.000000	0.000000	0.000000	0.000000	0.000000	2.295918	0.000000	2.295918	2.295918	0.000000	2.295918	0.000000	2.295918	2.295918	0.000000	2.295918	2.295918	2.295918	0.000000	0.001762	0.009200	0.306834	0.458616	0.223588	
8489000	-50.772372	258	0.000197	1	7	'Z Z 0 0 Z 0 0 0 0 0 Z 0 Z 0 0 0 Z Z 0 0 	0.000000	0.000000	1.688907	1.688907	0.000000	1.688907	1.688907	1.688907	1.688907	1.688907	0.000000	1.688907	0.000000	1.688907	1.688907	1.688907	0.000000	0.000000	1.688907	1.688907	0.109934	0.201739	0.154078	0.424791	0.109457	
8490000	-48.093664	856	0.000197	1	10	'Z 0 0 Z Z 0 0 Z 0 0 Z 0 Z Z 0 Z 0 Z 0 Z 	0.000000	2.306378	2.306378	0.000000	0.000000	2.306378	2.306378	0.000000	2.306378	2.306378	0.000000	2.306378	0.000000	0.000000	2.306378	0.000000	2.306378	0.000000	2.306378	0.000000	0.092367	0.260593	0.314879	0.283604	0.048557	
8491000	-50.214877	102	0.000222	1	8	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z 0 0 0 Z 	0.000000	2.072671	2.072671	0.000000	2.072671	2.072671	2.072671	0.000000	2.072671	2.072671	0.000000	2.072671	0.000000	0.000000	2.072671	0.000000	2.072671	2.072671	2.072671	0.000000	0.049827	0.224520	0.334640	0.145400	0.245613	
8492000	-48.623269	942	0.000222	1	10	'Z 0 Z Z Z 0 0 Z 0 0 Z 0 Z Z 0 0 0 Z 0 Z 	0.000000	2.136076	0.000000	0.000000	0.000000	2.136076	2.136076	0.000000	2.136076	2.136076	0.000000	2.136076	0.000000	0.000000	2.136076	2.136076	2.136076	0.000000	2.136076	0.000000	0.010303	0.379110	0.249221	0.323854	0.037512	
8493000	-49.296828	513	0.000246	1	5	'0 Z 0 Z Z 0 0 0 0 0 Z 0 0 0 0 0 Z 0 0 0 	1.557692	0.000000	1.557692	0.000000	0.000000	1.557692	1.557692	1.557692	1.557692	1.557692	0.000000	1.557692	1.557692	1.557692	1.557692	1.557692	0.000000	1.557692	1.557692	1.557692	0.069373	0.167378	0.146635	0.425145	0.191468	
8494000	-51.458125	295	0.000246	1	7	'0 0 0 Z 0 0 Z Z 0 0 Z 0 0 0 0 Z Z 0 0 Z 	2.031093	2.031093	2.031093	0.000000	2.031093	2.031093	0.000000	0.000000	2.031093	2.031093	0.000000	2.031093	2.031093	2.031093	2.031093	0.000000	0.000000	2.031093	2.031093	0.000000	0.067422	0.002467	0.008257	0.920803	0.001051	
8495000	-48.240121	910	0.000246	1	8	'0 0 0 0 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 	2.201087	2.201087	2.201087	2.201087	2.201087	2.201087	0.000000	2.201087	2.201087	2.201087	2.201087	0.000000	0.000000	0.000000	2.201087	0.000000	0.000000	0.000000	2.201087	0.000000	0.092965	0.391620	0.289040	0.034491	0.191884	
8496000	-49.913468	930	0.000246	1	9	'Z 0 Z Z Z 0 0 0 0 0 0 Z 0 Z 0 Z 0 Z 0 Z 	0.000000	2.079055	0.000000	0.000000	0.000000	2.079055	2.079055	2.079055	2.079055	2.079055	2.079055	0.000000	2.079055	0.000000	2.079055	0.000000	2.079055	0.000000	2.079055	0.000000	0.003001	0.520542	0.189872	0.015939	0.270646	
8497000	-49.511478	852	0.000246	1	4	'0 0 Z 0 0 0 0 0 0 0 0 Z 0 0 0 0 Z 0 0 Z 	1.593234	1.593234	0.000000	1.593234	1.593234	1.593234	1.593234	1.593234	1.593234	1.593234	1.593234	0.000000	1.593234	1.593234	1.593234	1.593234	0.000000	1.593234	1.593234	0.000000	0.046657	0.225526	0.254967	0.310018	0.162832	
8498000	-49.335939	625	0.000246	1	7	'0 Z Z 0 Z 0 0 0 0 0 0 0 Z Z 0 Z 0 0 0 Z 	1.721939	0.000000	0.000000	1.721939	0.000000	1.721939	1.721939	1.721939	1.721939	1.721939	1.721939	1.721939	0.000000	0.000000	1.721939	0.000000	1.721939	1.721939	1.721939	0.000000	0.025198	0.217924	0.448739	0.063887	0.244252	
8499000	-48.837959	996	0.000246	1	7	'0 Z Z Z 0 0 0 0 0 0 Z 0 0 Z 0 Z Z 0 0 0 	1.811270	0.000000	0.000000	0.000000	1.811270	1.811270	1.811270	1.811270	1.811270	1.811270	0.000000	1.811270	1.811270	0.000000	1.811270	0.000000	0.000000	1.811270	1.811270	1.811270	0.005292	0.348830	0.235355	0.095890	0.314633	
8500000	-49.761567	62	0.000246	1	10	'Z Z Z Z Z Z 0 0 0 0 0 0 0 Z 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.010924	2.010924	2.010924	2.010924	2.010924	2.010924	2.010924	0.000000	2.010924	0.000000	0.000000	2.010924	2.010924	0.000000	0.000000	0.085697	0.548454	0.142850	0.222999	
8501000	-52.554379	988	0.000246	1	5	'0 0 Z Z 0 0 0 0 0 0 Z 0 Z 0 0 0 0 0 0 Z 	1.638350	1.638350	0.000000	0.000000	1.638350	1.638350	1.638350	1.638350	1.638350	1.638350	0.000000	1.638350	0.000000	1.638350	1.638350	1.638350	1.638350	1.638350	1.638350	0.000000	0.004354	0.253723	0.037840	0.676433	0.027650	
8502000	-49.829647	76	0.000246	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 0 0 0 0 0 0 	0.000000	1.466329	1.466329	1.466329	1.466329	1.466329	1.466329	1.466329	1.466329	1.466329	1.466329	0.000000	1.466329	1.466329	1.466329	1.466329	1.466329	1.466329	1.466329	1.466329	0.039491	0.224137	0.142415	0.289348	0.304609	
8503000	-54.570238	692	0.000246	1	6	'0 Z Z Z 0 0 0 0 0 0 Z 0 0 Z 0 0 0 0 Z 0 	1.856095	0.000000	0.000000	0.000000	1.856095	1.856095	1.856095	1.856095	1.856095	1.856095	0.000000	1.856095	1.856095	0.000000	1.856095	1.856095	1.856095	1.856095	0.000000	1.856095	0.003797	0.321502	0.291008	0.238143	0.145550	
8504000	-48.956279	885	0.000246	1	9	'Z 0 Z Z Z 0 0 0 0 0 0 0 Z Z 0 Z 0 Z 0 Z 	0.000000	1.859504	0.000000	0.000000	0.000000	1.859504	1.859504	1.859504	1.859504	1.859504	1.859504	1.859504	0.000000	0.000000	1.859504	0.000000	1.859504	0.000000	1.859504	0.000000	0.032525	0.328414	0.475818	0.070936	0.092307	
8505000	-50.080515	76	0.000246	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 0 0 0 0 	0.000000	1.440256	0.000000	1.440256	1.440256	1.440256	1.440256	1.440256	1.440256	1.440256	1.440256	1.440256	1.440256	0.000000	1.440256	1.440256	1.440256	1.440256	1.440256	1.440256	0.014198	0.264648	0.360591	0.132100	0.228463	
8506000	-51.055898	572	0.000246	1	8	'Z Z 0 Z 0 0 0 0 0 0 0 Z 0 0 Z Z Z 0 0 Z 	0.000000	0.000000	2.055838	0.000000	2.055838	2.055838	2.055838	2.055838	2.055838	2.055838	2.055838	0.000000	2.055838	2.055838	0.000000	0.000000	0.000000	2.055838	2.055838	0.000000	0.000076	0.305239	0.126105	0.016215	0.552365	
8507000	-48.178574	392	0.000344	1	8	'0 Z Z Z 0 0 0 0 0 0 0 Z Z 0 0 0 Z Z 0 Z 	1.804813	0.000000	0.000000	0.000000	1.804813	1.804813	1.804813	1.804813	1.804813	1.804813	1.804813	0.000000	0.000000	1.804813	1.804813	1.804813	0.000000	0.000000	1.804813	0.000000	0.010695	0.294515	0.342917	0.266370	0.085503	
8508000	-48.166743	780	0.000344	1	5	'Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 0 Z 0 Z 0 Z 	0.000000	1.808036	1.808036	1.808036	1.808036	1.808036	1.808036	1.808036	1.808036	1.808036	1.808036	0.000000	1.808036	1.808036	1.808036	0.000000	1.808036	0.000000	1.808036	0.000000	0.048925	0.244961	0.276158	0.191601	0.238356	
8509000	-51.753342	835	0.000344	1	5	'0 Z 0 0 0 0 0 0 0 Z 0 Z 0 0 0 0 0 Z 0 Z 	1.904986	0.000000	1.904986	1.904986	1.904986	1.904986	1.904986	1.904986	1.904986	0.000000	1.904986	0.000000	1.904986	1.904986	1.904986	1.904986	1.904986	0.000000	1.904986	0.000000	0.085772	0.346947	0.170892	0.297195	0.099194	
8510000	-49.374178	390	0.000344	1	10	'Z Z 0 Z Z 0 0 0 0 0 Z Z Z 0 0 Z Z 0 0 Z 	0.000000	0.000000	2.138332	0.000000	0.000000	2.138332	2.138332	2.138332	2.138332	2.138332	0.000000	0.000000	0.000000	2.138332	2.138332	0.000000	0.000000	2.138332	2.138332	0.000000	0.041083	0.336659	0.167621	0.231899	0.222738	
8511000	-51.142964	248	0.000344	1	4	'Z Z 0 0 Z 0 0 0 0 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	1.536419	1.536419	0.000000	1.536419	1.536419	1.536419	1.536419	1.536419	0.000000	1.536419	1.536419	1.536419	1.536419	1.536419	1.536419	1.536419	1.536419	1.536419	0.056786	0.205267	0.247469	0.269857	0.220621	
8512000	-51.264265	30	0.000344	1	7	'Z Z Z 0 0 0 0 0 0 0 Z Z 0 Z 0 Z 0 0 0 0 	0.000000	0.000000	0.000000	2.022977	2.022977	2.022977	2.022977	2.022977	2.022977	2.022977	0.000000	0.000000	2.022977	0.000000	2.022977	0.000000	2.022977	2.022977	2.022977	2.022977	0.048135	0.264879	0.267983	0.141261	0.277742	
