Options:
Model:                           MultiState
Tree File Name:                  data/ultimate_M_done.bttrees
Data File Name:                  data/ultimate_M_done.btdata
Log File Name:                   output/ultimate_M_done-pisemp-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3571047092
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   output/ultimate_M_done-pisemp-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           Empirical: (0.044444,0.200000,0.333333,0.222222,0.200000)
Character Symbols:               A,B,C,D,E
Using a covarion model:          False
Normalise Q Matrix:              True
Restrictions:
    qAB                          RJ MCMC
    qAC                          RJ MCMC
    qAD                          RJ MCMC
    qAE                          RJ MCMC
    qBA                          RJ MCMC
    qBC                          RJ MCMC
    qBD                          RJ MCMC
    qBE                          RJ MCMC
    qCA                          RJ MCMC
    qCB                          RJ MCMC
    qCD                          RJ MCMC
    qCE                          RJ MCMC
    qDA                          RJ MCMC
    qDB                          RJ MCMC
    qDC                          RJ MCMC
    qDE                          RJ MCMC
    qEA                          RJ MCMC
    qEB                          RJ MCMC
    qEC                          RJ MCMC
    qED                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       45
     Sites:                      1
     States:                     5
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	qAB	qAC	qAD	qAE	qBA	qBC	qBD	qBE	qCA	qCB	qCD	qCE	qDA	qDB	qDC	qDE	qEA	qEB	qEC	qED	Root P(A)	Root P(B)	Root P(C)	Root P(D)	Root P(E)	
9703000	-52.176830	913	0.000216	1	8	'Z Z 0 Z Z Z Z 0 0 0 0 Z 0 0 0 Z 0 0 0 0 	0.000000	0.000000	2.025000	0.000000	0.000000	0.000000	0.000000	2.025000	2.025000	2.025000	2.025000	0.000000	2.025000	2.025000	2.025000	0.000000	2.025000	2.025000	2.025000	2.025000	0.013388	0.015565	0.165678	0.141958	0.663411	
9704000	-51.944193	299	0.000216	1	6	'0 Z Z Z 0 0 Z 0 0 0 Z 0 0 0 0 0 Z 0 0 0 	1.676325	0.000000	0.000000	0.000000	1.676325	1.676325	0.000000	1.676325	1.676325	1.676325	0.000000	1.676325	1.676325	1.676325	1.676325	1.676325	0.000000	1.676325	1.676325	1.676325	0.000005	0.004986	0.009370	0.806978	0.178661	
9705000	-50.149512	53	0.000216	1	8	'Z Z 0 Z Z 0 0 Z 0 0 0 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	1.827617	0.000000	0.000000	1.827617	1.827617	0.000000	1.827617	1.827617	1.827617	1.827617	1.827617	0.000000	1.827617	1.827617	1.827617	0.000000	1.827617	0.000000	0.001268	0.261908	0.487337	0.178129	0.071358	
9706000	-50.791833	577	0.000216	1	7	'0 0 Z Z Z 0 0 0 0 0 Z Z Z 0 0 0 0 Z 0 0 	1.854396	1.854396	0.000000	0.000000	0.000000	1.854396	1.854396	1.854396	1.854396	1.854396	0.000000	0.000000	0.000000	1.854396	1.854396	1.854396	1.854396	0.000000	1.854396	1.854396	0.011404	0.252641	0.044407	0.417867	0.273681	
9707000	-50.622937	68	0.000216	1	5	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 0 0 Z 0 0 0 0 	0.000000	1.803206	1.803206	0.000000	1.803206	1.803206	1.803206	1.803206	1.803206	1.803206	0.000000	0.000000	1.803206	1.803206	1.803206	0.000000	1.803206	1.803206	1.803206	1.803206	0.007146	0.293677	0.050301	0.128336	0.520539	
9708000	-48.935856	417	0.000216	1	8	'Z Z 0 Z 0 0 0 0 0 0 Z 0 Z 0 0 Z 0 Z 0 Z 	0.000000	0.000000	1.952748	0.000000	1.952748	1.952748	1.952748	1.952748	1.952748	1.952748	0.000000	1.952748	0.000000	1.952748	1.952748	0.000000	1.952748	0.000000	1.952748	0.000000	0.026319	0.307684	0.141273	0.506605	0.018118	
9709000	-48.693621	341	0.000375	1	5	'Z 0 Z 0 0 0 0 0 0 0 Z 0 0 0 0 Z 0 Z 0 0 	0.000000	1.723404	0.000000	1.723404	1.723404	1.723404	1.723404	1.723404	1.723404	1.723404	0.000000	1.723404	1.723404	1.723404	1.723404	0.000000	1.723404	0.000000	1.723404	1.723404	0.023158	0.245918	0.235722	0.293066	0.202137	
9710000	-50.146303	648	0.000285	1	8	'Z 0 Z Z 0 0 0 Z 0 0 Z 0 Z Z 0 0 0 Z 0 0 	0.000000	1.917614	0.000000	0.000000	1.917614	1.917614	1.917614	0.000000	1.917614	1.917614	0.000000	1.917614	0.000000	0.000000	1.917614	1.917614	1.917614	0.000000	1.917614	1.917614	0.003896	0.265528	0.291459	0.238032	0.201084	
9711000	-50.377012	556	0.000285	1	7	'Z Z Z 0 0 0 0 Z 0 0 Z 0 0 0 0 0 Z 0 0 Z 	0.000000	0.000000	0.000000	1.796806	1.796806	1.796806	1.796806	0.000000	1.796806	1.796806	0.000000	1.796806	1.796806	1.796806	1.796806	1.796806	0.000000	1.796806	1.796806	0.000000	0.001450	0.269279	0.102107	0.569873	0.057292	
9712000	-51.583115	893	0.000285	1	8	'0 Z Z Z 0 0 0 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z 	1.864641	0.000000	0.000000	0.000000	1.864641	1.864641	1.864641	1.864641	0.000000	1.864641	0.000000	1.864641	0.000000	1.864641	1.864641	0.000000	1.864641	1.864641	1.864641	0.000000	0.023209	0.340996	0.109214	0.419284	0.107297	
9713000	-47.480140	315	0.000285	1	6	'0 0 0 0 0 0 Z 0 0 0 0 Z 0 0 0 Z Z Z 0 Z 	1.966019	1.966019	1.966019	1.966019	1.966019	1.966019	0.000000	1.966019	1.966019	1.966019	1.966019	0.000000	1.966019	1.966019	1.966019	0.000000	0.000000	0.000000	1.966019	0.000000	0.059529	0.210595	0.308037	0.246907	0.174933	
9714000	-48.328327	764	0.000285	1	6	'0 0 0 0 0 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 0 Z 	1.856095	1.856095	1.856095	1.856095	1.856095	1.856095	0.000000	1.856095	1.856095	1.856095	1.856095	0.000000	0.000000	1.856095	1.856095	0.000000	0.000000	1.856095	1.856095	0.000000	0.066298	0.208628	0.264056	0.196721	0.264297	
9715000	-50.035190	132	0.000285	1	8	'Z Z 0 0 0 0 Z 0 0 0 Z Z 0 0 0 Z 0 Z Z 0 	0.000000	0.000000	2.515528	2.515528	2.515528	2.515528	0.000000	2.515528	2.515528	2.515528	0.000000	0.000000	2.515528	2.515528	2.515528	0.000000	2.515528	0.000000	0.000000	2.515528	0.108841	0.167747	0.033061	0.188083	0.502267	
9716000	-50.314686	462	0.000285	1	8	'Z Z 0 Z 0 Z 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	2.175081	0.000000	2.175081	0.000000	2.175081	0.000000	2.175081	2.175081	0.000000	2.175081	2.175081	2.175081	2.175081	2.175081	2.175081	0.000000	2.175081	0.000000	0.032800	0.109886	0.353044	0.386006	0.118264	
9717000	-50.058389	450	0.000285	1	7	'Z 0 0 0 Z 0 0 0 0 0 Z Z Z 0 0 Z 0 0 0 Z 	0.000000	1.999013	1.999013	1.999013	0.000000	1.999013	1.999013	1.999013	1.999013	1.999013	0.000000	0.000000	0.000000	1.999013	1.999013	0.000000	1.999013	1.999013	1.999013	0.000000	0.080051	0.399274	0.082349	0.221000	0.217326	
9718000	-50.474937	126	0.000285	1	7	'Z 0 Z 0 Z 0 0 0 0 0 0 Z Z 0 0 Z Z 0 0 0 	0.000000	1.666667	0.000000	1.666667	0.000000	1.666667	1.666667	1.666667	1.666667	1.666667	1.666667	0.000000	0.000000	1.666667	1.666667	0.000000	0.000000	1.666667	1.666667	1.666667	0.061296	0.252135	0.173082	0.091476	0.422011	
9719000	-49.551301	500	0.000352	1	7	'0 0 Z Z 0 0 0 0 0 0 Z Z 0 0 0 Z 0 Z Z 0 	2.237569	2.237569	0.000000	0.000000	2.237569	2.237569	2.237569	2.237569	2.237569	2.237569	0.000000	0.000000	2.237569	2.237569	2.237569	0.000000	2.237569	0.000000	0.000000	2.237569	0.015000	0.298037	0.095644	0.153209	0.438110	
9720000	-51.270392	774	0.000352	1	11	'Z Z Z Z Z 0 0 0 0 0 Z Z Z 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	2.163462	2.163462	2.163462	2.163462	2.163462	0.000000	0.000000	0.000000	2.163462	2.163462	2.163462	0.000000	0.000000	2.163462	0.000000	0.000000	0.339461	0.203023	0.416392	0.041124	
9721000	-49.892409	154	0.000352	1	8	'Z 0 Z Z 0 0 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 0 	0.000000	1.704545	0.000000	0.000000	1.704545	1.704545	1.704545	0.000000	1.704545	1.704545	1.704545	1.704545	0.000000	0.000000	1.704545	1.704545	0.000000	0.000000	1.704545	1.704545	0.013703	0.288855	0.416286	0.141340	0.139816	
9722000	-49.169413	852	0.000352	1	6	'0 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 0 0 0 Z 0 Z 	1.844262	1.844262	0.000000	1.844262	1.844262	1.844262	0.000000	1.844262	1.844262	1.844262	1.844262	0.000000	0.000000	1.844262	1.844262	1.844262	1.844262	0.000000	1.844262	0.000000	0.042714	0.184394	0.337951	0.252763	0.182178	
9723000	-48.782550	105	0.000358	1	7	'Z 0 Z Z 0 0 0 0 0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.000000	1.754766	0.000000	0.000000	1.754766	1.754766	1.754766	1.754766	1.754766	1.754766	1.754766	0.000000	1.754766	1.754766	1.754766	1.754766	0.000000	0.000000	1.754766	0.000000	0.009117	0.263546	0.349559	0.272899	0.104879	
9724000	-50.841495	120	0.000358	1	8	'Z Z Z Z 0 0 Z 0 0 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	1.896067	1.896067	0.000000	1.896067	1.896067	1.896067	1.896067	0.000000	0.000000	1.896067	1.896067	1.896067	1.896067	1.896067	0.000000	1.896067	0.000000	0.188615	0.341285	0.269229	0.200872	
9725000	-51.426071	820	0.000358	1	9	'0 0 Z Z 0 0 Z Z 0 0 0 0 Z Z 0 Z Z Z 0 0 	1.973684	1.973684	0.000000	0.000000	1.973684	1.973684	0.000000	0.000000	1.973684	1.973684	1.973684	1.973684	0.000000	0.000000	1.973684	0.000000	0.000000	0.000000	1.973684	1.973684	0.041671	0.164295	0.409174	0.142687	0.242172	
9726000	-49.142661	442	0.000358	1	11	'Z Z 0 Z Z 0 Z Z 0 0 0 0 Z 0 0 Z Z Z 0 Z 	0.000000	0.000000	2.066327	0.000000	0.000000	2.066327	0.000000	0.000000	2.066327	2.066327	2.066327	2.066327	0.000000	2.066327	2.066327	0.000000	0.000000	0.000000	2.066327	0.000000	0.032592	0.100748	0.448094	0.210614	0.207952	
9727000	-53.659622	685	0.000122	1	9	'Z Z 0 Z Z 0 0 0 0 0 Z Z 0 0 0 0 Z Z 0 Z 	0.000000	0.000000	2.074795	0.000000	0.000000	2.074795	2.074795	2.074795	2.074795	2.074795	0.000000	0.000000	2.074795	2.074795	2.074795	2.074795	0.000000	0.000000	2.074795	0.000000	0.037113	0.105388	0.006882	0.850565	0.000052	
9728000	-50.954106	215	0.000122	1	9	'Z Z Z 0 Z 0 0 0 0 0 Z Z 0 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	2.079055	0.000000	2.079055	2.079055	2.079055	2.079055	2.079055	0.000000	0.000000	2.079055	2.079055	2.079055	2.079055	0.000000	0.000000	2.079055	0.000000	0.000000	0.148863	0.003548	0.847022	0.000566	
9729000	-51.663554	401	0.000183	1	7	'0 Z 0 0 Z 0 0 0 0 0 0 0 Z Z 0 Z Z 0 0 Z 	1.719015	0.000000	1.719015	1.719015	0.000000	1.719015	1.719015	1.719015	1.719015	1.719015	1.719015	1.719015	0.000000	0.000000	1.719015	0.000000	0.000000	1.719015	1.719015	0.000000	0.087788	0.200998	0.554899	0.038531	0.117784	
9730000	-54.319976	744	0.000183	1	8	'0 0 Z Z 0 Z Z Z Z 0 0 0 Z 0 0 0 0 Z 0 0 	1.912181	1.912181	0.000000	0.000000	1.912181	0.000000	0.000000	0.000000	0.000000	1.912181	1.912181	1.912181	0.000000	1.912181	1.912181	1.912181	1.912181	0.000000	1.912181	1.912181	0.017356	0.000005	0.344809	0.264219	0.373611	
9731000	-52.026088	493	0.000126	1	8	'Z 0 0 Z Z Z Z 0 0 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	2.168094	2.168094	0.000000	0.000000	0.000000	0.000000	2.168094	2.168094	2.168094	0.000000	2.168094	2.168094	2.168094	2.168094	2.168094	2.168094	0.000000	2.168094	0.000000	0.079953	0.000003	0.000677	0.918790	0.000577	
9732000	-49.110493	650	0.000158	1	7	'Z Z Z Z 0 0 0 0 0 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	1.796806	1.796806	1.796806	1.796806	1.796806	1.796806	0.000000	1.796806	1.796806	1.796806	1.796806	1.796806	1.796806	0.000000	1.796806	0.000000	0.000000	0.149551	0.009655	0.840728	0.000067	
9733000	-52.312678	262	0.000158	1	9	'0 Z Z Z Z 0 Z 0 0 0 0 0 Z Z 0 0 Z 0 0 Z 	1.776316	0.000000	0.000000	0.000000	0.000000	1.776316	0.000000	1.776316	1.776316	1.776316	1.776316	1.776316	0.000000	0.000000	1.776316	1.776316	0.000000	1.776316	1.776316	0.000000	0.000463	0.021945	0.666962	0.275980	0.034650	
9734000	-49.191489	25	0.000158	1	8	'Z Z Z 0 Z 0 0 Z 0 0 Z 0 0 0 0 0 Z Z 0 0 	0.000000	0.000000	0.000000	1.811270	0.000000	1.811270	1.811270	0.000000	1.811270	1.811270	0.000000	1.811270	1.811270	1.811270	1.811270	1.811270	0.000000	0.000000	1.811270	1.811270	0.013662	0.072302	0.147876	0.593501	0.172659	
9735000	-50.596872	322	0.000165	1	9	'Z Z Z 0 0 0 0 Z 0 0 Z 0 Z 0 0 Z Z Z 0 0 	0.000000	0.000000	0.000000	1.973684	1.973684	1.973684	1.973684	0.000000	1.973684	1.973684	0.000000	1.973684	0.000000	1.973684	1.973684	0.000000	0.000000	0.000000	1.973684	1.973684	0.005289	0.137930	0.219884	0.317259	0.319638	
9736000	-48.802725	73	0.000165	1	9	'0 Z 0 Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 	2.104990	0.000000	2.104990	0.000000	2.104990	2.104990	2.104990	2.104990	2.104990	2.104990	2.104990	0.000000	0.000000	0.000000	2.104990	0.000000	0.000000	0.000000	2.104990	0.000000	0.007521	0.819124	0.104636	0.001066	0.067654	
9737000	-49.251527	955	0.000165	1	6	'Z Z Z 0 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	1.680498	1.680498	1.680498	1.680498	1.680498	1.680498	1.680498	1.680498	1.680498	1.680498	1.680498	1.680498	0.000000	1.680498	0.000000	1.680498	0.000000	0.000038	0.203716	0.507242	0.274833	0.014171	
9738000	-49.223395	396	0.000165	1	5	'0 Z 0 Z 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 	1.653061	0.000000	1.653061	0.000000	1.653061	1.653061	1.653061	1.653061	1.653061	1.653061	1.653061	1.653061	1.653061	1.653061	1.653061	0.000000	1.653061	0.000000	1.653061	0.000000	0.007675	0.200783	0.503636	0.256491	0.031414	
9739000	-51.433507	325	0.000165	1	5	'Z 0 Z Z Z 0 0 0 0 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	1.545802	0.000000	0.000000	0.000000	1.545802	1.545802	1.545802	1.545802	1.545802	0.000000	1.545802	1.545802	1.545802	1.545802	1.545802	1.545802	1.545802	1.545802	1.545802	0.000093	0.113914	0.037932	0.632653	0.215408	
9740000	-50.888000	313	0.000165	1	7	'0 Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 Z Z 0 0 0 	1.705981	0.000000	0.000000	0.000000	1.705981	1.705981	0.000000	0.000000	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	0.000000	0.000000	1.705981	1.705981	1.705981	0.000052	0.010354	0.473207	0.196550	0.319837	
9741000	-49.964218	137	0.000165	1	10	'Z Z Z Z 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	2.149682	0.000000	2.149682	2.149682	2.149682	2.149682	2.149682	2.149682	0.000000	0.000000	2.149682	0.000000	2.149682	0.000000	2.149682	0.000000	0.000000	0.071090	0.752453	0.077499	0.098959	
9742000	-49.430934	688	0.000393	1	9	'0 Z 0 Z Z 0 0 Z 0 0 Z 0 0 Z 0 Z 0 Z 0 Z 	2.285553	0.000000	2.285553	0.000000	0.000000	2.285553	2.285553	0.000000	2.285553	2.285553	0.000000	2.285553	2.285553	0.000000	2.285553	0.000000	2.285553	0.000000	2.285553	0.000000	0.045323	0.241320	0.330278	0.240575	0.142504	
9743000	-49.684361	320	0.000393	1	7	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 0 Z Z 0 0 	0.000000	1.878479	1.878479	0.000000	1.878479	1.878479	1.878479	0.000000	1.878479	1.878479	0.000000	1.878479	1.878479	0.000000	1.878479	1.878479	0.000000	0.000000	1.878479	1.878479	0.035717	0.269988	0.332967	0.198053	0.163274	
9744000	-53.282286	849	0.000393	1	6	'0 0 Z 0 Z 0 0 0 Z 0 0 0 Z Z 0 0 0 Z 0 0 	1.588235	1.588235	0.000000	1.588235	0.000000	1.588235	1.588235	1.588235	0.000000	1.588235	1.588235	1.588235	0.000000	0.000000	1.588235	1.588235	1.588235	0.000000	1.588235	1.588235	0.128960	0.239168	0.314589	0.131059	0.186223	
9745000	-50.175103	945	0.000393	1	10	'0 Z 0 Z 0 Z 0 Z Z 0 0 Z 0 Z 0 0 Z Z 0 Z 	2.451574	0.000000	2.451574	0.000000	2.451574	0.000000	2.451574	0.000000	0.000000	2.451574	2.451574	0.000000	2.451574	0.000000	2.451574	2.451574	0.000000	0.000000	2.451574	0.000000	0.042802	0.168775	0.301398	0.250995	0.236030	
9746000	-53.354782	984	0.000393	1	5	'Z Z 0 0 0 0 0 0 Z 0 0 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	1.575875	1.575875	1.575875	1.575875	1.575875	1.575875	0.000000	1.575875	1.575875	1.575875	1.575875	0.000000	1.575875	1.575875	1.575875	0.000000	1.575875	1.575875	0.013706	0.303269	0.371580	0.159860	0.151585	
9747000	-48.043535	460	0.000393	1	12	'Z 0 Z Z Z Z 0 Z 0 0 Z 0 Z Z 0 Z 0 Z 0 Z 	0.000000	2.800830	0.000000	0.000000	0.000000	0.000000	2.800830	0.000000	2.800830	2.800830	0.000000	2.800830	0.000000	0.000000	2.800830	0.000000	2.800830	0.000000	2.800830	0.000000	0.037617	0.119108	0.356566	0.303074	0.183637	
9748000	-50.802242	822	0.000393	1	7	'0 Z 0 0 0 0 Z 0 0 0 0 0 0 Z 0 Z Z Z 0 Z 	1.937799	0.000000	1.937799	1.937799	1.937799	1.937799	0.000000	1.937799	1.937799	1.937799	1.937799	1.937799	1.937799	0.000000	1.937799	0.000000	0.000000	0.000000	1.937799	0.000000	0.046460	0.199625	0.348729	0.251432	0.153754	
9749000	-53.829038	810	0.000393	1	9	'Z Z Z 0 Z 0 0 0 0 0 Z 0 0 Z Z 0 Z Z 0 0 	0.000000	0.000000	0.000000	2.111575	0.000000	2.111575	2.111575	2.111575	2.111575	2.111575	0.000000	2.111575	2.111575	0.000000	0.000000	2.111575	0.000000	0.000000	2.111575	2.111575	0.006684	0.262495	0.502356	0.043815	0.184650	
9750000	-52.363163	7	0.000393	1	9	'Z 0 Z Z 0 0 0 Z 0 0 Z 0 0 Z Z 0 Z Z 0 0 	0.000000	2.230176	0.000000	0.000000	2.230176	2.230176	2.230176	0.000000	2.230176	2.230176	0.000000	2.230176	2.230176	0.000000	0.000000	2.230176	0.000000	0.000000	2.230176	2.230176	0.034500	0.241374	0.473048	0.065882	0.185196	
9751000	-50.878391	1000	0.000393	1	6	'Z Z Z Z 0 0 0 0 0 0 0 0 0 0 0 0 Z Z 0 0 	0.000000	0.000000	0.000000	0.000000	1.501112	1.501112	1.501112	1.501112	1.501112	1.501112	1.501112	1.501112	1.501112	1.501112	1.501112	1.501112	0.000000	0.000000	1.501112	1.501112	0.000000	0.231440	0.353251	0.241259	0.174050	
9752000	-51.056947	249	0.000393	1	7	'0 Z Z 0 0 0 0 Z Z 0 Z 0 0 0 0 Z 0 Z 0 0 	1.924905	0.000000	0.000000	1.924905	1.924905	1.924905	1.924905	0.000000	0.000000	1.924905	0.000000	1.924905	1.924905	1.924905	1.924905	0.000000	1.924905	0.000000	1.924905	1.924905	0.038946	0.198366	0.276677	0.245809	0.240201	
9753000	-49.349723	377	0.000393	1	9	'0 0 Z Z 0 0 0 0 0 0 Z 0 Z Z 0 Z Z Z 0 Z 	2.115987	2.115987	0.000000	0.000000	2.115987	2.115987	2.115987	2.115987	2.115987	2.115987	0.000000	2.115987	0.000000	0.000000	2.115987	0.000000	0.000000	0.000000	2.115987	0.000000	0.053949	0.283110	0.243668	0.379941	0.039332	
9754000	-50.696532	913	0.000393	1	5	'Z 0 0 Z 0 0 0 0 0 0 0 0 0 Z 0 Z Z 0 0 0 	0.000000	1.557692	1.557692	0.000000	1.557692	1.557692	1.557692	1.557692	1.557692	1.557692	1.557692	1.557692	1.557692	0.000000	1.557692	0.000000	0.000000	1.557692	1.557692	1.557692	0.033688	0.234360	0.364780	0.134531	0.232641	
9755000	-49.711844	795	0.000393	1	10	'Z Z Z Z 0 Z 0 0 0 0 0 Z Z 0 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	0.000000	2.109375	0.000000	2.109375	2.109375	2.109375	2.109375	2.109375	0.000000	0.000000	2.109375	2.109375	0.000000	0.000000	2.109375	2.109375	0.000000	0.000000	0.253001	0.275133	0.182831	0.289035	
9756000	-50.242474	953	0.000393	1	8	'Z 0 Z 0 Z 0 0 Z 0 0 Z 0 0 0 0 Z Z Z 0 0 	0.000000	1.913989	0.000000	1.913989	0.000000	1.913989	1.913989	0.000000	1.913989	1.913989	0.000000	1.913989	1.913989	1.913989	1.913989	0.000000	0.000000	0.000000	1.913989	1.913989	0.037464	0.189346	0.307670	0.240458	0.225061	
9757000	-49.157835	702	0.000393	1	10	'Z Z Z Z 0 0 0 Z 0 0 0 Z Z 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	1.979472	1.979472	1.979472	0.000000	1.979472	1.979472	1.979472	0.000000	0.000000	1.979472	1.979472	1.979472	0.000000	0.000000	1.979472	0.000000	0.000000	0.179533	0.286961	0.289383	0.244123	
9758000	-48.525107	699	0.000393	1	9	'0 Z Z 0 0 0 Z 0 0 0 0 Z Z Z 0 0 Z Z 0 Z 	2.109375	0.000000	0.000000	2.109375	2.109375	2.109375	0.000000	2.109375	2.109375	2.109375	2.109375	0.000000	0.000000	0.000000	2.109375	2.109375	0.000000	0.000000	2.109375	0.000000	0.031874	0.207914	0.370913	0.224546	0.164753	
9759000	-49.350797	714	0.000393	1	8	'Z Z Z 0 Z 0 0 0 0 0 0 Z Z 0 0 Z 0 0 0 Z 	0.000000	0.000000	0.000000	1.819407	0.000000	1.819407	1.819407	1.819407	1.819407	1.819407	1.819407	0.000000	0.000000	1.819407	1.819407	0.000000	1.819407	1.819407	1.819407	0.000000	0.024004	0.261985	0.210472	0.108719	0.394820	
9760000	-49.207897	370	0.000393	1	11	'Z Z Z Z Z Z 0 0 0 0 0 Z Z 0 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.149682	2.149682	2.149682	2.149682	2.149682	0.000000	0.000000	2.149682	2.149682	0.000000	0.000000	2.149682	2.149682	0.000000	0.000000	0.219723	0.294260	0.210488	0.275529	
9761000	-48.169850	273	0.000378	1	9	'Z Z Z 0 Z 0 0 0 0 0 0 Z Z 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	1.962209	0.000000	1.962209	1.962209	1.962209	1.962209	1.962209	1.962209	0.000000	0.000000	1.962209	1.962209	0.000000	1.962209	0.000000	1.962209	0.000000	0.004842	0.257200	0.308252	0.190282	0.239424	
9762000	-49.316975	43	0.000378	1	11	'Z 0 Z Z Z 0 Z 0 0 0 0 Z 0 Z 0 Z Z Z 0 Z 	0.000000	2.338337	0.000000	0.000000	0.000000	2.338337	0.000000	2.338337	2.338337	2.338337	2.338337	0.000000	2.338337	0.000000	2.338337	0.000000	0.000000	0.000000	2.338337	0.000000	0.019836	0.318074	0.304178	0.091121	0.266792	
9763000	-48.989869	683	0.000378	1	7	'Z Z 0 0 0 0 0 Z 0 0 0 0 0 Z 0 Z 0 Z 0 Z 	0.000000	0.000000	1.921252	1.921252	1.921252	1.921252	1.921252	0.000000	1.921252	1.921252	1.921252	1.921252	1.921252	0.000000	1.921252	0.000000	1.921252	0.000000	1.921252	0.000000	0.028533	0.236392	0.371794	0.174613	0.188667	
9764000	-49.144539	70	0.000415	1	9	'Z Z 0 Z 0 0 0 Z 0 0 Z 0 0 0 0 Z Z Z 0 Z 	0.000000	0.000000	2.113779	0.000000	2.113779	2.113779	2.113779	0.000000	2.113779	2.113779	0.000000	2.113779	2.113779	2.113779	2.113779	0.000000	0.000000	0.000000	2.113779	0.000000	0.040742	0.274991	0.291992	0.310894	0.081381	
9765000	-48.931863	358	0.000415	1	8	'Z Z 0 0 0 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 0 Z 	0.000000	0.000000	1.941515	1.941515	1.941515	1.941515	0.000000	1.941515	1.941515	1.941515	1.941515	0.000000	0.000000	1.941515	1.941515	0.000000	0.000000	1.941515	1.941515	0.000000	0.059566	0.212527	0.306734	0.202659	0.218514	
9766000	-48.070055	520	0.000415	1	10	'0 0 0 Z Z 0 Z 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 	2.290724	2.290724	2.290724	0.000000	0.000000	2.290724	0.000000	2.290724	2.290724	2.290724	2.290724	0.000000	0.000000	0.000000	2.290724	0.000000	0.000000	0.000000	2.290724	0.000000	0.041119	0.297713	0.289936	0.094271	0.276961	
9767000	-51.062151	952	0.000415	1	6	'0 Z 0 Z Z 0 0 0 0 0 Z 0 Z 0 0 Z 0 0 0 0 	1.676325	0.000000	1.676325	0.000000	0.000000	1.676325	1.676325	1.676325	1.676325	1.676325	0.000000	1.676325	0.000000	1.676325	1.676325	0.000000	1.676325	1.676325	1.676325	1.676325	0.039149	0.219627	0.258083	0.225166	0.257975	
9768000	-50.452155	715	0.000415	1	8	'0 0 0 Z 0 Z 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 Z 	2.022977	2.022977	2.022977	0.000000	2.022977	0.000000	2.022977	0.000000	2.022977	2.022977	2.022977	2.022977	0.000000	0.000000	2.022977	2.022977	0.000000	0.000000	2.022977	0.000000	0.056188	0.178885	0.366064	0.225461	0.173403	
9769000	-49.532585	177	0.000247	1	9	'0 Z Z 0 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 0 	2.122642	0.000000	0.000000	2.122642	2.122642	2.122642	2.122642	0.000000	2.122642	2.122642	0.000000	2.122642	0.000000	0.000000	2.122642	0.000000	0.000000	0.000000	2.122642	2.122642	0.045662	0.236943	0.401335	0.129292	0.186768	
